,Track,Distance,Condish,Par Time
18,bendigo,1600,heavy,100.25533333333333
19,bendigo,1400,good,84.53136363636365
20,bendigo,1400,soft,85.23470588235296
21,bendigo,1400,heavy,87.31615384615385
22,bendigo,1500,good,90.04666666666667
23,bendigo,1500,soft,92.33999999999999
24,bendigo,1500,heavy,93.96000000000001
25,bendigo,3600,good,
26,bendigo,3600,soft,238.44
27,bendigo,3600,heavy,243.25
,Track,Distance,Condish,Par Time
1,wagga-riverside,1065,good,61.72833333333333
2,wagga-riverside,1065,soft,61.04
3,wagga-riverside,1065,heavy,
4,wagga-riverside,1800,good,109.37
5,wagga-riverside,1800,soft,109.08
6,wagga-riverside,1800,heavy,
7,wagga-riverside,1675,good,101.176
8,wagga-riverside,1675,soft,
9,wagga-riverside,1675,heavy,
10,wagga-riverside,1200,good,69.96388888888889
11,wagga-riverside,1200,soft,70.47142857142858
12,wagga-riverside,1200,heavy,
13,wagga-riverside,1215,good,71.6575
14,wagga-riverside,1215,soft,
15,wagga-riverside,1215,heavy,
16,wagga-riverside,1665,good,102.31
17,wagga-riverside,1665,soft,
18,wagga-riverside,1665,heavy,
19,wagga-riverside,1815,good,112.67
20,wagga-riverside,1815,soft,
21,wagga-riverside,1815,heavy,
22,wagga-riverside,1050,good,60.15222222222222
23,wagga-riverside,1050,soft,60.59666666666667
24,wagga-riverside,1050,heavy,
25,wagga-riverside,1100,good,62.31
26,wagga-riverside,1100,soft,
27,wagga-riverside,1100,heavy,
28,wagga-riverside,1660,good,100.75571428571428
29,wagga-riverside,1660,soft,102.27
30,wagga-riverside,1660,heavy,
,Track,Distance,Condish,Par Time
1,dubbo,1600,good,95.598
2,dubbo,1600,soft,97.05666666666667
3,dubbo,1600,heavy,98.41333333333334
4,dubbo,1100,good,62.93478260869564
5,dubbo,1100,soft,64.34454545454545
6,dubbo,1100,heavy,64.68333333333334
7,dubbo,1000,good,56.76651162790696
8,dubbo,1000,soft,58.21333333333333
9,dubbo,1000,heavy,58.1075
10,dubbo,1400,good,83.1535
11,dubbo,1400,soft,84.21000000000001
12,dubbo,1400,heavy,84.8175
13,dubbo,2200,good,140.1125
14,dubbo,2200,soft,140.32666666666665
15,dubbo,2200,heavy,
16,dubbo,1200,good,69.9175
17,dubbo,1200,soft,70.89666666666666
18,dubbo,1200,heavy,71.80666666666667
19,dubbo,1300,good,76.60470588235295
20,dubbo,1300,soft,78.065
21,dubbo,1300,heavy,78.98666666666666
22,dubbo,1620,good,
23,dubbo,1620,soft,98.60166666666667
24,dubbo,1620,heavy,100.08
25,dubbo,1420,good,
26,dubbo,1420,soft,85.54333333333334
27,dubbo,1420,heavy,88.08999999999999
28,dubbo,1220,good,
29,dubbo,1220,soft,71.58
30,dubbo,1220,heavy,
31,dubbo,1120,good,
32,dubbo,1120,soft,65.29333333333334
33,dubbo,1120,heavy,66.4675
34,dubbo,1015,good,
35,dubbo,1015,soft,58.425
36,dubbo,1015,heavy,
37,dubbo,1615,good,
38,dubbo,1615,soft,98.06
39,dubbo,1615,heavy,
40,dubbo,1315,good,
41,dubbo,1315,soft,79.135
42,dubbo,1315,heavy,
43,dubbo,1415,good,
44,dubbo,1415,soft,84.86
45,dubbo,1415,heavy,
46,dubbo,1115,good,
47,dubbo,1115,soft,64.56
48,dubbo,1115,heavy,
49,dubbo,1110,good,63.68333333333334
50,dubbo,1110,soft,64.47538461538463
51,dubbo,1110,heavy,
52,dubbo,1310,good,76.7375
53,dubbo,1310,soft,78.31500000000001
54,dubbo,1310,heavy,
55,dubbo,1610,good,95.19666666666666
56,dubbo,1610,soft,97.61833333333334
57,dubbo,1610,heavy,
58,dubbo,1410,good,83.77
59,dubbo,1410,soft,84.84249999999999
60,dubbo,1410,heavy,
61,dubbo,1010,good,57.097500000000004
62,dubbo,1010,soft,57.85625
63,dubbo,1010,heavy,
64,dubbo,2210,good,141.04
65,dubbo,2210,soft,141.67999999999998
66,dubbo,2210,heavy,
67,dubbo,1210,good,70.74
68,dubbo,1210,soft,
69,dubbo,1210,heavy,
70,dubbo,1020,good,
71,dubbo,1020,soft,59.165
72,dubbo,1020,heavy,
73,dubbo,1320,good,
74,dubbo,1320,soft,80.25666666666667
75,dubbo,1320,heavy,
,Track,Distance,Condish,Par Time
1,spendthrift-australia-park,2043,good,87.27
2,spendthrift-australia-park,2043,soft,
3,spendthrift-australia-park,2043,heavy,
4,spendthrift-australia-park,1429,good,85.21333333333332
5,spendthrift-australia-park,1429,soft,
6,spendthrift-australia-park,1429,heavy,
7,spendthrift-australia-park,1014,good,97.17333333333333
8,spendthrift-australia-park,1014,soft,
9,spendthrift-australia-park,1014,heavy,
10,spendthrift-australia-park,2658,good,127.975
11,spendthrift-australia-park,2658,soft,
12,spendthrift-australia-park,2658,heavy,
13,spendthrift-australia-park,1000,good,58.79857142857144
14,spendthrift-australia-park,1000,soft,59.825
15,spendthrift-australia-park,1000,heavy,
16,spendthrift-australia-park,1100,good,65.13311111111109
17,spendthrift-australia-park,1100,soft,66.91
18,spendthrift-australia-park,1100,heavy,68.93333333333334
19,spendthrift-australia-park,1400,good,85.7882051282051
20,spendthrift-australia-park,1400,soft,87.62545454545455
21,spendthrift-australia-park,1400,heavy,90.02666666666666
22,spendthrift-australia-park,2000,good,126.76679999999999
23,spendthrift-australia-park,2000,soft,130.56
24,spendthrift-australia-park,2000,heavy,134.76
25,spendthrift-australia-park,1600,good,98.59088235294115
26,spendthrift-australia-park,1600,soft,100.80857142857143
27,spendthrift-australia-park,1600,heavy,103.57
28,spendthrift-australia-park,1620,good,98.3125
29,spendthrift-australia-park,1620,soft,102.09750000000001
30,spendthrift-australia-park,1620,heavy,
31,spendthrift-australia-park,2031,good,
32,spendthrift-australia-park,2031,soft,132.725
33,spendthrift-australia-park,2031,heavy,
34,spendthrift-australia-park,1420,good,85.87857142857142
35,spendthrift-australia-park,1420,soft,89.11250000000001
36,spendthrift-australia-park,1420,heavy,
37,spendthrift-australia-park,1110,good,65.295
38,spendthrift-australia-park,1110,soft,68.25999999999999
39,spendthrift-australia-park,1110,heavy,
40,spendthrift-australia-park,1010,good,58.6
41,spendthrift-australia-park,1010,soft,60.33
42,spendthrift-australia-park,1010,heavy,
43,spendthrift-australia-park,2600,good,168.11
44,spendthrift-australia-park,2600,soft,171.4
45,spendthrift-australia-park,2600,heavy,
46,spendthrift-australia-park,1008,good,59.56
47,spendthrift-australia-park,1008,soft,59.2
48,spendthrift-australia-park,1008,heavy,
49,spendthrift-australia-park,1416,good,87.14500000000001
50,spendthrift-australia-park,1416,soft,86.465
51,spendthrift-australia-park,1416,heavy,
52,spendthrift-australia-park,1616,good,98.61
53,spendthrift-australia-park,1616,soft,99.155
54,spendthrift-australia-park,1616,heavy,
55,spendthrift-australia-park,2025,good,129.81
56,spendthrift-australia-park,2025,soft,129.315
57,spendthrift-australia-park,2025,heavy,
58,spendthrift-australia-park,1108,good,66.145
59,spendthrift-australia-park,1108,soft,65.09
60,spendthrift-australia-park,1108,heavy,
61,spendthrift-australia-park,1114,good,66.2525
62,spendthrift-australia-park,1114,soft,65.87
63,spendthrift-australia-park,1114,heavy,
64,spendthrift-australia-park,1629,good,100.14666666666666
65,spendthrift-australia-park,1629,soft,
66,spendthrift-australia-park,1629,heavy,
67,spendthrift-australia-park,2044,good,130.91
68,spendthrift-australia-park,2044,soft,
69,spendthrift-australia-park,2044,heavy,
70,spendthrift-australia-park,1415,good,86.46333333333332
71,spendthrift-australia-park,1415,soft,
72,spendthrift-australia-park,1415,heavy,
73,spendthrift-australia-park,1615,good,98.505
74,spendthrift-australia-park,1615,soft,
75,spendthrift-australia-park,1615,heavy,
76,spendthrift-australia-park,2630,good,168.19
77,spendthrift-australia-park,2630,soft,
78,spendthrift-australia-park,2630,heavy,
79,spendthrift-australia-park,1105,good,
80,spendthrift-australia-park,1105,soft,67.24
81,spendthrift-australia-park,1105,heavy,
82,spendthrift-australia-park,1410,good,87.3
83,spendthrift-australia-park,1410,soft,89.055
84,spendthrift-australia-park,1410,heavy,
85,spendthrift-australia-park,1610,good,99.45
86,spendthrift-australia-park,1610,soft,101.725
87,spendthrift-australia-park,1610,heavy,
88,spendthrift-australia-park,2020,good,127.76
89,spendthrift-australia-park,2020,soft,131.11
90,spendthrift-australia-park,2020,heavy,
91,spendthrift-australia-park,1115,good,67.03
92,spendthrift-australia-park,1115,soft,68.22625000000001
93,spendthrift-australia-park,1115,heavy,66.88
94,spendthrift-australia-park,2030,good,130.75333333333333
95,spendthrift-australia-park,2030,soft,132.346
96,spendthrift-australia-park,2030,heavy,
97,spendthrift-australia-park,1425,good,89.56
98,spendthrift-australia-park,1425,soft,88.864
99,spendthrift-australia-park,1425,heavy,90.49
100,spendthrift-australia-park,1625,good,101.55
101,spendthrift-australia-park,1625,soft,102.2525
102,spendthrift-australia-park,1625,heavy,
103,spendthrift-australia-park,2640,good,173.7
104,spendthrift-australia-park,2640,soft,175.615
105,spendthrift-australia-park,2640,heavy,
106,spendthrift-australia-park,2635,good,168.68
107,spendthrift-australia-park,2635,soft,
108,spendthrift-australia-park,2635,heavy,
109,spendthrift-australia-park,2625,good,173.04
110,spendthrift-australia-park,2625,soft,
111,spendthrift-australia-park,2625,heavy,
112,spendthrift-australia-park,1005,good,60.156666666666666
113,spendthrift-australia-park,1005,soft,
114,spendthrift-australia-park,1005,heavy,
,Track,Distance,Condish,Par Time
1,coonabarabran,1100,good,62.165000000000006
2,coonabarabran,1100,soft,62.8175
3,coonabarabran,1100,heavy,64.5
4,coonabarabran,1200,good,69.78444444444443
5,coonabarabran,1200,soft,70.10615384615386
6,coonabarabran,1200,heavy,71.89999999999999
7,coonabarabran,1600,good,94.99777777777777
8,coonabarabran,1600,soft,95.99545454545455
9,coonabarabran,1600,heavy,98.26666666666667
10,coonabarabran,900,good,51.62
11,coonabarabran,900,soft,52.059999999999995
12,coonabarabran,900,heavy,52.57
13,coonabarabran,1400,good,82.125
14,coonabarabran,1400,soft,83.00285714285714
15,coonabarabran,1400,heavy,84.685
16,coonabarabran,1000,good,58.0
17,coonabarabran,1000,soft,
18,coonabarabran,1000,heavy,
,Track,Distance,Condish,Par Time
1,mildura,1000,good,59.474444444444444
2,mildura,1000,soft,60.31466666666666
3,mildura,1000,heavy,
4,mildura,1200,good,72.25084745762712
5,mildura,1200,soft,73.01249999999999
6,mildura,1200,heavy,
7,mildura,1400,good,84.80648148148147
8,mildura,1400,soft,86.03235294117647
9,mildura,1400,heavy,
10,mildura,2000,good,127.31466666666668
11,mildura,2000,soft,129.2292857142857
12,mildura,2000,heavy,
13,mildura,1900,good,121.00999999999999
14,mildura,1900,soft,
15,mildura,1900,heavy,
16,mildura,1409,good,85.43833333333333
17,mildura,1409,soft,
18,mildura,1409,heavy,
19,mildura,1209,good,72.57
20,mildura,1209,soft,
21,mildura,1209,heavy,
22,mildura,1009,good,59.988
23,mildura,1009,soft,
24,mildura,1009,heavy,
25,mildura,2009,good,128.32
26,mildura,2009,soft,
27,mildura,2009,heavy,
28,mildura,1100,good,65.67680000000001
29,mildura,1100,soft,66.34500000000001
30,mildura,1100,heavy,
31,mildura,1300,good,78.84058823529412
32,mildura,1300,soft,80.048
33,mildura,1300,heavy,
34,mildura,1110,good,
35,mildura,1110,soft,67.37
36,mildura,1110,heavy,
37,mildura,1210,good,
38,mildura,1210,soft,74.11500000000001
39,mildura,1210,heavy,
40,mildura,1310,good,
41,mildura,1310,soft,81.28999999999999
42,mildura,1310,heavy,
43,mildura,2010,good,
44,mildura,2010,soft,130.88
45,mildura,2010,heavy,
46,mildura,1910,good,
47,mildura,1910,soft,125.09
48,mildura,1910,heavy,
49,mildura,1010,good,
50,mildura,1010,soft,61.56
51,mildura,1010,heavy,
52,mildura,1410,good,
53,mildura,1410,soft,87.24
54,mildura,1410,heavy,
55,mildura,2005,good,126.88
56,mildura,2005,soft,129.345
57,mildura,2005,heavy,
58,mildura,1005,good,60.39
59,mildura,1005,soft,61.225
60,mildura,1005,heavy,
61,mildura,1205,good,73.02000000000001
62,mildura,1205,soft,74.38499999999999
63,mildura,1205,heavy,
64,mildura,1405,good,85.1
65,mildura,1405,soft,88.19
66,mildura,1405,heavy,
67,mildura,1105,good,66.27000000000001
68,mildura,1105,soft,
69,mildura,1105,heavy,
70,mildura,1305,good,79.59
71,mildura,1305,soft,
72,mildura,1305,heavy,
73,mildura,1800,good,114.6
74,mildura,1800,soft,115.78000000000002
75,mildura,1800,heavy,
,Track,Distance,Condish,Par Time
1,beaudesert,1650,good,101.30250000000001
2,beaudesert,1650,soft,102.18799999999999
3,beaudesert,1650,heavy,103.36000000000001
4,beaudesert,1200,good,71.05399999999999
5,beaudesert,1200,soft,71.59
6,beaudesert,1200,heavy,71.64333333333333
7,beaudesert,1100,good,64.3959375
8,beaudesert,1100,soft,64.98666666666668
9,beaudesert,1100,heavy,65.53200000000001
10,beaudesert,2450,good,159.48090909090908
11,beaudesert,2450,soft,137.19857142857146
12,beaudesert,2450,heavy,
13,beaudesert,1400,good,80.5708823529412
14,beaudesert,1400,soft,84.15222222222222
15,beaudesert,1400,heavy,84.18
16,beaudesert,1300,good,76.72333333333333
17,beaudesert,1300,soft,77.50999999999999
18,beaudesert,1300,heavy,79.2
19,beaudesert,1050,good,62.40222222222222
20,beaudesert,1050,soft,62.5975
21,beaudesert,1050,heavy,
,Track,Distance,Condish,Par Time
1,mount-gambier,906,good,53.35
2,mount-gambier,906,soft,
3,mount-gambier,906,heavy,
4,mount-gambier,1560,good,95.68
5,mount-gambier,1560,soft,
6,mount-gambier,1560,heavy,
7,mount-gambier,1204,good,71.935
8,mount-gambier,1204,soft,
9,mount-gambier,1204,heavy,
10,mount-gambier,2060,good,132.02
11,mount-gambier,2060,soft,
12,mount-gambier,2060,heavy,
13,mount-gambier,1404,good,84.98
14,mount-gambier,1404,soft,
15,mount-gambier,1404,heavy,
16,mount-gambier,1550,good,95.92344827586206
17,mount-gambier,1550,soft,99.58823529411765
18,mount-gambier,1550,heavy,102.79
19,mount-gambier,900,good,52.76052631578947
20,mount-gambier,900,soft,54.44
21,mount-gambier,900,heavy,56.66833333333333
22,mount-gambier,1200,good,72.16628571428572
23,mount-gambier,1200,soft,75.28124999999999
24,mount-gambier,1200,heavy,77.78125
25,mount-gambier,2050,good,129.21384615384616
26,mount-gambier,2050,soft,135.04142857142855
27,mount-gambier,2050,heavy,138.69333333333336
28,mount-gambier,1400,good,85.44000000000003
29,mount-gambier,1400,soft,89.26642857142858
30,mount-gambier,1400,heavy,93.37
31,mount-gambier,1300,good,78.83153846153846
32,mount-gambier,1300,soft,82.11999999999999
33,mount-gambier,1300,heavy,84.595
34,mount-gambier,1827,good,
35,mount-gambier,1827,soft,
36,mount-gambier,1827,heavy,117.96
37,mount-gambier,1216,good,
38,mount-gambier,1216,soft,
39,mount-gambier,1216,heavy,76.275
40,mount-gambier,1416,good,
41,mount-gambier,1416,soft,
42,mount-gambier,1416,heavy,91.71000000000001
43,mount-gambier,1556,good,
44,mount-gambier,1556,soft,
45,mount-gambier,1556,heavy,100.09
46,mount-gambier,1316,good,
47,mount-gambier,1316,soft,
48,mount-gambier,1316,heavy,
49,mount-gambier,3150,good,
50,mount-gambier,3150,soft,
51,mount-gambier,3150,heavy,217.07
52,mount-gambier,1203,good,
53,mount-gambier,1203,soft,75.22999999999999
54,mount-gambier,1203,heavy,
55,mount-gambier,905,good,
56,mount-gambier,905,soft,55.16
57,mount-gambier,905,heavy,
58,mount-gambier,1403,good,
59,mount-gambier,1403,soft,88.935
60,mount-gambier,1403,heavy,
61,mount-gambier,2062,good,
62,mount-gambier,2062,soft,136.77
63,mount-gambier,2062,heavy,
64,mount-gambier,1810,good,
65,mount-gambier,1810,soft,116.84
66,mount-gambier,1810,heavy,
67,mount-gambier,1223,good,
68,mount-gambier,1223,soft,76.095
69,mount-gambier,1223,heavy,
70,mount-gambier,1573,good,
71,mount-gambier,1573,soft,100.035
72,mount-gambier,1573,heavy,
73,mount-gambier,2089,good,
74,mount-gambier,2089,soft,137.57
75,mount-gambier,2089,heavy,
76,mount-gambier,1323,good,
77,mount-gambier,1323,soft,81.81
78,mount-gambier,1323,heavy,
79,mount-gambier,1817,good,
80,mount-gambier,1817,soft,114.72
81,mount-gambier,1817,heavy,
82,mount-gambier,1217,good,
83,mount-gambier,1217,soft,75.505
84,mount-gambier,1217,heavy,
85,mount-gambier,2069,good,
86,mount-gambier,2069,soft,134.26
87,mount-gambier,2069,heavy,
88,mount-gambier,1317,good,
89,mount-gambier,1317,soft,80.69
90,mount-gambier,1317,heavy,
91,mount-gambier,1417,good,
92,mount-gambier,1417,soft,88.125
93,mount-gambier,1417,heavy,
94,mount-gambier,1567,good,
95,mount-gambier,1567,soft,98.06
96,mount-gambier,1567,heavy,
97,mount-gambier,1800,good,112.21214285714287
98,mount-gambier,1800,soft,115.09
99,mount-gambier,1800,heavy,121.925
100,mount-gambier,2058,good,
101,mount-gambier,2058,soft,136.44
102,mount-gambier,2058,heavy,
103,mount-gambier,2400,good,
104,mount-gambier,2400,soft,157.31
105,mount-gambier,2400,heavy,
106,mount-gambier,3410,good,
107,mount-gambier,3410,soft,247.27499999999998
108,mount-gambier,3410,heavy,
109,mount-gambier,3160,good,
110,mount-gambier,3160,soft,228.07999999999998
111,mount-gambier,3160,heavy,
112,mount-gambier,2080,good,
113,mount-gambier,2080,soft,138.76
114,mount-gambier,2080,heavy,
115,mount-gambier,2057,good,
116,mount-gambier,2057,soft,135.76
117,mount-gambier,2057,heavy,
118,mount-gambier,2403,good,
119,mount-gambier,2403,soft,162.2
120,mount-gambier,2403,heavy,
121,mount-gambier,2800,good,
122,mount-gambier,2800,soft,204.82666666666668
123,mount-gambier,2800,heavy,206.81
124,mount-gambier,907,good,53.99
125,mount-gambier,907,soft,
126,mount-gambier,907,heavy,
127,mount-gambier,1212,good,73.00333333333333
128,mount-gambier,1212,soft,
129,mount-gambier,1212,heavy,
130,mount-gambier,1562,good,96.755
131,mount-gambier,1562,soft,
132,mount-gambier,1562,heavy,
133,mount-gambier,2068,good,130.85
134,mount-gambier,2068,soft,
135,mount-gambier,2068,heavy,
136,mount-gambier,1412,good,85.76
137,mount-gambier,1412,soft,
138,mount-gambier,1412,heavy,
139,mount-gambier,3400,good,
140,mount-gambier,3400,soft,256.22
141,mount-gambier,3400,heavy,
,Track,Distance,Condish,Par Time
1,tatura,1980,good,124.2442857142857
2,tatura,1980,soft,127.46285714285715
3,tatura,1980,heavy,129.03
4,tatura,1450,good,87.7067741935484
5,tatura,1450,soft,89.21333333333335
6,tatura,1450,heavy,92.35000000000001
7,tatura,1000,good,58.661500000000004
8,tatura,1000,soft,59.49285714285714
9,tatura,1000,heavy,61.87
10,tatura,1600,good,98.12388888888889
11,tatura,1600,soft,99.9857142857143
12,tatura,1600,heavy,102.225
13,tatura,1100,good,64.93909090909091
14,tatura,1100,soft,66.63
15,tatura,1100,heavy,68.304
16,tatura,1400,good,85.19437499999998
17,tatura,1400,soft,86.485
18,tatura,1400,heavy,
19,tatura,1413,good,86.07
20,tatura,1413,soft,
21,tatura,1413,heavy,
22,tatura,1613,good,100.675
23,tatura,1613,soft,
24,tatura,1613,heavy,
25,tatura,1997,good,125.95
26,tatura,1997,soft,
27,tatura,1997,heavy,
28,tatura,1009,good,59.825
29,tatura,1009,soft,
30,tatura,1009,heavy,
31,tatura,1150,good,65.57
32,tatura,1150,soft,
33,tatura,1150,heavy,
,Track,Distance,Condish,Par Time
1,casterton,1800,good,112.64
2,casterton,1800,soft,113.95857142857143
3,casterton,1800,heavy,116.54400000000001
4,casterton,2000,good,125.65833333333332
5,casterton,2000,soft,128.3827272727273
6,casterton,2000,heavy,129.87857142857143
7,casterton,1200,good,71.42
8,casterton,1200,soft,73.00687500000001
9,casterton,1200,heavy,73.45
10,casterton,1400,good,84.61666666666667
11,casterton,1400,soft,85.79428571428569
12,casterton,1400,heavy,86.82166666666666
13,casterton,1100,good,65.17
14,casterton,1100,soft,66.635
15,casterton,1100,heavy,67.06
16,casterton,1000,good,58.89
17,casterton,1000,soft,58.868181818181824
18,casterton,1000,heavy,59.93000000000001
19,casterton,1300,good,
20,casterton,1300,soft,79.17
21,casterton,1300,heavy,80.52
22,casterton,3480,good,
23,casterton,3480,soft,238.06583333333336
24,casterton,3480,heavy,236.14
25,casterton,3800,good,
26,casterton,3800,soft,277.1577777777777
27,casterton,3800,heavy,288.55
28,casterton,3300,good,
29,casterton,3300,soft,232.96499999999995
30,casterton,3300,heavy,
,Track,Distance,Condish,Par Time
1,gawler,1500,good,91.47514285714286
2,gawler,1500,soft,93.59357142857142
3,gawler,1500,heavy,96.225
4,gawler,1200,good,71.76150943396229
5,gawler,1200,soft,73.5442857142857
6,gawler,1200,heavy,77.24714285714286
7,gawler,1700,good,104.91000000000003
8,gawler,1700,soft,107.97375000000001
9,gawler,1700,heavy,113.41
10,gawler,2100,good,133.13833333333335
11,gawler,2100,soft,136.4788888888889
12,gawler,2100,heavy,141.35
13,gawler,1100,good,65.28824999999998
14,gawler,1100,soft,66.47425531914895
15,gawler,1100,heavy,69.11250000000001
16,gawler,1717,good,105.33
17,gawler,1717,soft,
18,gawler,1717,heavy,
19,gawler,2119,good,137.68
20,gawler,2119,soft,
21,gawler,2119,heavy,
22,gawler,1513,good,92.62
23,gawler,1513,soft,
24,gawler,1513,heavy,
25,gawler,3340,good,219.9
26,gawler,3340,soft,
27,gawler,3340,heavy,
28,gawler,1516,good,91.3975
29,gawler,1516,soft,94.42857142857143
30,gawler,1516,heavy,98.9
31,gawler,1719,good,105.41
32,gawler,1719,soft,108.07000000000001
33,gawler,1719,heavy,113.11500000000001
34,gawler,2121,good,132.996
35,gawler,2121,soft,136.44
36,gawler,2121,heavy,144.79000000000002
37,gawler,2112,good,134.845
38,gawler,2112,soft,138.63666666666666
39,gawler,2112,heavy,
40,gawler,1706,good,106.5
41,gawler,1706,soft,110.87
42,gawler,1706,heavy,
43,gawler,1506,good,92.68
44,gawler,1506,soft,93.47200000000001
45,gawler,1506,heavy,
46,gawler,2106,good,133.47
47,gawler,2106,soft,134.61
48,gawler,2106,heavy,
49,gawler,1732,good,
50,gawler,1732,soft,112.69
51,gawler,1732,heavy,
52,gawler,1522,good,
53,gawler,1522,soft,97.00999999999999
54,gawler,1522,heavy,
55,gawler,2132,good,
56,gawler,2132,soft,141.74
57,gawler,2132,heavy,
58,gawler,1505,good,91.23750000000001
59,gawler,1505,soft,
60,gawler,1505,heavy,
61,gawler,2105,good,132.31
62,gawler,2105,soft,
63,gawler,2105,heavy,
64,gawler,1705,good,
65,gawler,1705,soft,105.76
66,gawler,1705,heavy,
67,gawler,3000,good,
68,gawler,3000,soft,199.08
69,gawler,3000,heavy,
70,gawler,1716,good,
71,gawler,1716,soft,107.29
72,gawler,1716,heavy,
,Track,Distance,Condish,Par Time
1,gosford,1000,good,58.16833333333333
2,gosford,1000,soft,58.93588235294118
3,gosford,1000,heavy,59.794000000000004
4,gosford,1100,good,64.11380952380954
5,gosford,1100,soft,65.18545454545455
6,gosford,1100,heavy,66.06777777777776
7,gosford,1200,good,71.1742857142857
8,gosford,1200,soft,71.86872340425533
9,gosford,1200,heavy,72.66923076923077
10,gosford,1900,good,119.90222222222224
11,gosford,1900,soft,119.97
12,gosford,1900,heavy,122.925
13,gosford,1600,good,98.12961538461536
14,gosford,1600,soft,99.6280769230769
15,gosford,1600,heavy,102.57666666666667
16,gosford,2100,good,
17,gosford,2100,soft,133.0211111111111
18,gosford,2100,heavy,135.3
19,gosford,2600,good,163.865
20,gosford,2600,soft,165.8
21,gosford,2600,heavy,172.17000000000002
22,gosford,2080,good,
23,gosford,2080,soft,131.35500000000002
24,gosford,2080,heavy,
25,gosford,900,good,51.33
26,gosford,900,soft,
27,gosford,900,heavy,
,Track,Distance,Condish,Par Time
1,toowoomba,1000,good,60.1721875
2,toowoomba,1000,soft,61.64799999999999
3,toowoomba,1000,heavy,
4,toowoomba,1300,good,79.67625
5,toowoomba,1300,soft,81.15050000000001
6,toowoomba,1300,heavy,
7,toowoomba,1200,good,73.63259259259259
8,toowoomba,1200,soft,74.75545454545454
9,toowoomba,1200,heavy,
10,toowoomba,1625,good,101.39076923076922
11,toowoomba,1625,soft,101.89916666666666
12,toowoomba,1625,heavy,
13,toowoomba,1100,good,66.77428571428571
14,toowoomba,1100,soft,68.49666666666667
15,toowoomba,1100,heavy,
16,toowoomba,1125,good,66.47666666666667
17,toowoomba,1125,soft,
18,toowoomba,1125,heavy,
19,toowoomba,1640,good,100.31
20,toowoomba,1640,soft,103.58333333333333
21,toowoomba,1640,heavy,
22,toowoomba,1875,good,116.26
23,toowoomba,1875,soft,121.61
24,toowoomba,1875,heavy,
25,toowoomba,1850,good,117.0372222222222
26,toowoomba,1850,soft,118.84285714285716
27,toowoomba,1850,heavy,
28,toowoomba,870,good,50.17125
29,toowoomba,870,soft,51.25785714285713
30,toowoomba,870,heavy,
31,toowoomba,2150,good,137.5875
32,toowoomba,2150,soft,139.11
33,toowoomba,2150,heavy,
34,toowoomba,2000,good,123.44
35,toowoomba,2000,soft,
36,toowoomba,2000,heavy,
37,toowoomba,1050,good,63.883333333333326
38,toowoomba,1050,soft,64.585
39,toowoomba,1050,heavy,
40,toowoomba,1210,good,73.12
41,toowoomba,1210,soft,75.40625
42,toowoomba,1210,heavy,
43,toowoomba,1880,good,116.685
44,toowoomba,1880,soft,118.15
45,toowoomba,1880,heavy,
46,toowoomba,1110,good,
47,toowoomba,1110,soft,69.14500000000001
48,toowoomba,1110,heavy,
49,toowoomba,1650,good,
50,toowoomba,1650,soft,104.68
51,toowoomba,1650,heavy,
,Track,Distance,Condish,Par Time
1,hawkesbury,1100,good,63.240952380952386
2,hawkesbury,1100,soft,64.24636363636364
3,hawkesbury,1100,heavy,64.73642857142859
4,hawkesbury,1800,good,109.81750000000001
5,hawkesbury,1800,soft,111.80333333333333
6,hawkesbury,1800,heavy,112.0625
7,hawkesbury,1400,good,83.31722222222224
8,hawkesbury,1400,soft,84.335
9,hawkesbury,1400,heavy,85.6225
10,hawkesbury,1000,good,57.451052631578946
11,hawkesbury,1000,soft,57.93714285714286
12,hawkesbury,1000,heavy,58.827999999999996
13,hawkesbury,1600,good,96.62833333333334
14,hawkesbury,1600,soft,98.67
15,hawkesbury,1600,heavy,99.01333333333332
16,hawkesbury,1500,good,89.8184
17,hawkesbury,1500,soft,91.48928571428571
18,hawkesbury,1500,heavy,92.11250000000001
19,hawkesbury,1300,good,77.01749999999998
20,hawkesbury,1300,soft,78.18782608695653
21,hawkesbury,1300,heavy,79.31933333333335
22,hawkesbury,2000,good,124.14833333333333
23,hawkesbury,2000,soft,124.55
24,hawkesbury,2000,heavy,
25,hawkesbury,2100,good,130.6325
26,hawkesbury,2100,soft,132.17
27,hawkesbury,2100,heavy,131.54
,Track,Distance,Condish,Par Time
1,northam,1100,good,64.13181818181818
2,northam,1100,soft,65.38913043478261
3,northam,1100,heavy,
4,northam,1300,good,77.31824561403508
5,northam,1300,soft,78.93764705882353
6,northam,1300,heavy,
7,northam,1600,good,96.86315789473686
8,northam,1600,soft,98.82450000000003
9,northam,1600,heavy,
10,northam,1400,good,83.8520930232558
11,northam,1400,soft,84.972
12,northam,1400,heavy,
13,northam,1000,good,58.2805128205128
14,northam,1000,soft,59.05555555555556
15,northam,1000,heavy,
16,northam,2200,good,139.58684210526314
17,northam,2200,soft,141.34
18,northam,2200,heavy,
19,northam,2220,good,143.76
20,northam,2220,soft,
21,northam,2220,heavy,
22,northam,985,good,
23,northam,985,soft,58.8
24,northam,985,heavy,
,Track,Distance,Condish,Par Time
1,scone,1300,good,77.04620689655172
2,scone,1300,soft,78.18961538461538
3,scone,1300,heavy,79.302
